id,userId,movieId,rating,comment,timestamp
198,4,1097,5,,949778771
199,4,1125,5,,949919399
200,4,1127,5,,949896275
201,4,1136,5,,949919372
202,4,1194,5,,949919419
203,4,1196,5,,949779173
204,4,1197,5,,949811490
205,4,1198,5,,949779173
206,4,1200,5,,949896244
207,4,1206,5,,949896159
208,4,1208,5,,949779173
209,4,1210,5,,949778714
210,4,1213,5,,949895708
211,4,1214,5,,949810261
212,4,1219,5,,949779173
213,4,1220,5,,949811523
214,4,1222,5,,949918693
215,4,1225,5,,949779173
216,4,1230,5,,949919372
217,4,1240,5,,949896244
218,4,1243,5,,949919519
219,4,1257,5,,949811602
220,4,1258,5,,949918743
221,4,1259,4,,949811559
222,4,1265,5,,949919591
223,4,1270,5,,949811523
224,4,1278,5,,949919372
225,4,1282,5,,949949396
226,4,1285,4,,949811559
227,4,1288,5,,949811490
228,4,1291,5,,949918743
229,4,1298,4,,949918927
230,4,1307,4,,949811602
231,4,1332,4,,949896275
232,4,1334,5,,949982274
233,4,1344,5,,949919247
234,4,1356,4,,949810582
235,4,1371,4,,949810302
236,4,1372,3,,949920004
237,4,1374,4,,949918787
238,4,1376,3,,949918904
239,4,1377,3,,949810688
240,4,1380,5,,949896377
241,4,1387,5,,949810261
242,4,1388,4,,949810302
243,4,1396,5,,949895772
244,4,1544,3,,949811230
245,4,1580,5,,949919978
246,4,1663,4,,949811559
247,4,1674,5,,949896244
248,4,1805,1,,949895864
249,4,1858,5,,949919738
250,4,1917,4,,949810688
251,4,1918,2,,949895956
252,4,1953,5,,949810261
253,4,1954,5,,949810261
254,4,1961,5,,949918743
255,4,1967,3,,949949538
256,4,1968,5,,949811559
257,4,1994,5,,949896309
258,4,2000,5,,949811602
259,4,2002,3,,949895907
260,4,2003,2,,949918970
261,4,2005,5,,949896070
262,4,2014,4,,949919454
263,4,2018,5,,949778771
264,4,2020,4,,949811738
265,4,2021,4,,949896114
266,4,2033,4,,949982239
267,4,2034,4,,949896183
268,4,2046,5,,949810618
269,4,2054,3,,949896114
270,4,2064,5,,949918648
271,4,2078,5,,949949444
272,4,2080,5,,949919306
273,4,2081,4,,949982239
274,4,2085,5,,949949444
275,4,2086,5,,949896114
276,4,2087,5,,949949638
277,4,2091,5,,949896183
278,4,2094,4,,949920028
279,4,2096,5,,949949538
280,4,2100,5,,949896114
281,4,2102,5,,949949396
282,4,2105,4,,949896114
283,4,2109,5,,949919399
284,4,2110,3,,949896309
285,4,2114,5,,949918927
286,4,2115,5,,949918994
287,4,2124,4,,949919763
288,4,2140,5,,949896070
289,4,2141,4,,949982239
290,4,2143,4,,949896114
291,4,2144,5,,949811603
292,4,2161,5,,949896070
293,4,2174,5,,949896070
294,4,2193,3,,949896070
295,4,2194,5,,949918764
296,4,2248,4,,949811559
297,4,2263,3,,949896309
298,4,2268,5,,949895772
299,4,2289,5,,949919556
300,4,2348,4,,949918927
301,4,2371,4,,949811603
302,4,2403,4,,949918994
303,4,2406,5,,949918994
304,4,2409,4,,949810302
305,4,2454,5,,949982274
306,4,2467,5,,949918875
307,4,2551,4,,949896275
308,4,2616,1,,949895993
309,4,2628,5,,949810582
310,4,2640,5,,949810261
311,4,2659,3,,949918671
312,4,2683,4,,949896497
313,4,2699,4,,949896497
314,4,2716,5,,949811523
315,4,2723,5,,949810582
316,4,2734,4,,949778714
317,4,2770,1,,949896521
318,4,2788,5,,949919399
319,4,2791,5,,949811490
320,4,2795,4,,949811603
321,4,2797,5,,949896070
322,4,2804,5,,949811738
323,4,2822,3,,949811230
324,4,2867,3,,949918875
325,4,2872,5,,949896114
326,4,2877,5,,949896377
327,4,2902,2,,949896309
328,4,2903,1,,949896309
329,4,2916,4,,949810534
330,4,2918,5,,949811559
331,4,2968,5,,949896070
332,4,2986,3,,949896015
333,4,2987,5,,949918807
334,4,2991,5,,949810261
335,4,3016,3,,949896543
336,4,3034,5,,949949444
337,4,3039,4,,949811559
338,4,3040,5,,949919419
339,4,3060,5,,949919656
340,4,3071,4,,949918715
341,4,3101,4,,949896275
342,4,3104,4,,949811603
343,4,3108,5,,949919738
344,4,3169,4,,949918904
345,4,3208,2,,949778946
346,4,3210,4,,949811523
347,4,3251,5,,949918970
348,4,3255,4,,949919738
349,4,3263,3,,949919845
350,4,3265,5,,949895732
351,4,4006,2,,949982238
352,5,3,4,,1163374957
353,5,39,4,,1163374952
354,5,104,4,,1163374639
355,5,141,4,,1163374242
356,5,150,4,,1163374404
357,5,231,3.5,,1163373762
358,5,277,4.5,,1163373208
359,5,344,3.5,,1163373636
360,5,356,4,,1163374152
361,5,364,4,,1163373752
362,5,367,4,,1163373755
363,5,377,4,,1163373610
364,5,440,4,,1163374477
365,5,500,4.5,,1163373718
366,5,586,4,,1163374392
367,5,588,3.5,,1163373551
368,5,595,4,,1163374190
369,5,597,5,,1163373711
370,5,788,3.5,,1163374993
371,5,858,2.5,,1163373651
372,5,903,3.5,,1163373135
373,5,919,4,,1163374286
374,5,1022,4,,1163373316
375,5,1035,5,,1163373103
376,5,1193,3,,1163374173
377,5,1221,2.5,,1163374239
378,5,1247,4,,1163374582
379,5,1307,4,,1163374495
380,5,1380,5,,1163373044
381,5,1393,3.5,,1163374165
382,5,1485,4.5,,1163374608
383,5,1544,3.5,,1163374562
384,5,1682,4,,1163374214
385,5,1721,4,,1163373744
386,5,1777,4,,1163374601
387,5,1784,4.5,,1163374251
388,5,1923,4.5,,1163373726
389,5,1961,4,,1163373675
390,5,1968,4,,1163374324
391,5,1997,3.5,,1163374593
392,5,2023,1.5,,1163373188
393,5,2081,5,,1163373109
394,5,2273,4,,1163373276
395,5,2294,4,,1163373251
396,5,2355,3.5,,1163374184
397,5,2424,4,,1163373193
398,5,2502,3.5,,1163374290
399,5,2683,4,,1163373679
400,5,2694,4.5,,1163373293
401,5,2706,4,,1163374246
402,5,2762,3.5,,1163373743
403,5,2770,3.5,,1163374947
404,5,2918,3.5,,1163374278
405,5,2997,3.5,,1163374127
406,5,3114,3.5,,1163374263
407,5,3176,3.5,,1163374408
408,5,3408,4,,1163374137
409,5,3753,3.5,,1163373148
410,5,3897,4.5,,1163374235
411,5,3948,3.5,,1163374198
412,5,4014,4,,1163373273
413,5,4018,4,,1163375025
414,5,4022,3.5,,1163373696
415,5,4025,4.5,,1163375145
416,5,4306,3.5,,1163374103
417,5,4308,3.5,,1163374354
418,5,4447,4.5,,1163375033
419,5,4718,3.5,,1163375131
420,5,4963,3,,1163373548
421,5,4995,4.5,,1163373616
422,5,5266,3.5,,1163374995
423,5,5299,4.5,,1163373299
424,5,5349,4.5,,1163373606
425,5,5464,4,,1163374443
426,5,5669,3.5,,1163374206
427,5,5679,4.5,,1163374389
428,5,5816,3,,1163373688
429,5,5995,4,,1163374533
430,5,6218,3.5,,1163374491
431,5,6373,4,,1163374572
432,5,6377,4,,1163373626
433,5,6502,4,,1163374455
434,5,6711,2.5,,1163373238
435,5,6942,4,,1163374511
436,5,8376,4,,1163374742
437,5,8464,4,,1163374381
438,5,8622,3.5,,1163374118
439,5,8636,4.5,,1163373593
440,5,8644,4,,1163374426
441,5,30707,4.5,,1163374340
442,5,30749,4.5,,1163374702
443,5,30793,3.5,,1163374177
444,5,33166,5,,1163374211
445,5,33679,4,,1163374517
446,5,34162,4.5,,1163374227
447,5,35836,4,,1163374275
448,5,40819,4.5,,1163374283
449,5,41566,4,,1163374144
450,5,41569,4,,1163374167
451,5,48385,4.5,,1163374357
452,6,111,4,,1109258212
453,6,158,2,,1108134263
454,6,173,2,,1109258228
455,6,293,5,,1108134539
456,6,596,4,,1108134269
457,6,903,4,,1108134299
458,6,1204,5,,1108134266
459,6,1250,4.5,,1108134284
460,6,1259,4.5,,1109258196
461,6,1276,4.5,,1108134309
462,6,1285,4.5,,1108134339
463,6,1358,2,,1109258181
464,6,1639,2,,1109258179
465,6,1687,2,,1109258281
466,6,1747,2,,1109258194
467,6,1876,0.5,,1108134334
468,6,1909,3,,1108134344
469,6,2001,3,,1108134289
470,6,2019,4,,1109258270
471,6,2072,4,,1109258285
472,6,2174,4,,1109258175
473,6,2502,3.5,,1108134291
474,6,2528,3,,1109258245
475,6,2529,4,,1108134293
476,6,2571,1,,1109258202
477,6,2657,2,,1108134271
478,6,2692,4,,1108134274
479,6,2723,3,,1109258257
480,6,2761,4.5,,1108134545
481,6,2890,3,,1109258199
482,6,3052,1,,1108134337
483,6,3114,4,,1109258183
484,6,3300,3.5,,1109258250
485,6,3751,1.5,,1109258190
486,6,4641,1.5,,1109258217
487,6,4975,1.5,,1109258226
488,6,5952,5,,1108134311
489,6,7090,3,,1108134534
490,6,7153,5,,1108134519
491,6,7361,4,,1108134524
492,6,8368,3.5,,1108134526
493,6,8636,4,,1108134537
494,6,8784,3,,1108134531
495,6,8874,4.5,,1108134521
496,7,1,3,,851866703
497,7,10,3,,851869035
498,7,21,3,,851867289
499,7,31,3,,851868750
500,7,34,4,,851867861
501,7,40,4,,851866901
502,7,104,3,,851866744
503,7,110,5,,851868188
504,7,112,4,,851866720
505,7,141,4,,851866704
506,7,151,4,,851868206
507,7,198,2,,851868704
508,7,207,3,,851868705
509,7,260,5,,851869062
510,7,272,3,,851868188
511,7,316,2,,851869161
512,7,318,5,,851868187
513,7,329,3,,851868524
514,7,333,3,,851867345
515,7,345,3,,851867621
516,7,355,3,,851867941
517,7,356,3,,851868188
518,7,357,3,,851867436
519,7,364,3,,851868020
520,7,367,3,,851867790
521,7,377,3,,851869291
522,7,380,4,,851869291
523,7,480,4,,851869161
524,7,500,3,,851867669
525,7,534,4,,851868246
526,7,539,3,,851867688
527,7,541,4,,851869035
528,7,551,4,,851868019
529,7,588,4,,851868044
530,7,589,3,,851869140
531,7,590,4,,851868186
532,7,592,3,,851868863
533,7,594,4,,851868020
534,7,595,3,,851868044
535,7,610,3,,851868074
536,7,671,4,,851866806
537,7,708,3,,851866744
538,7,720,5,,851868019
539,7,724,2,,851866784
540,7,736,1,,851866704
541,7,737,1,,851866763
542,7,745,5,,851868020
543,7,780,3,,851866703
544,7,786,2,,851866744
545,7,924,4,,851868289
546,7,1036,3,,851869102
547,7,1073,3,,851866744
548,7,1079,4,,851867320
549,7,1080,4,,851867289
550,7,1097,3,,851868308
551,7,1125,3,,851867553
552,7,1129,3,,851869103
553,7,1136,4,,851867289
554,7,1148,5,,851868019
555,7,1196,5,,851869034
556,7,1197,3,,851867289
557,7,1198,5,,851869035
558,7,1210,5,,851869034
559,7,1220,4,,851867379
560,7,1223,5,,851868044
561,7,1225,5,,851868246
562,7,1231,4,,851868321
563,7,1240,4,,851869062
564,7,1242,5,,851868289
565,7,1270,3,,851867436
566,7,1275,4,,851869080
567,7,1278,3,,851867436
568,7,1287,4,,851868332
569,7,1288,4,,851867401
570,7,1291,3,,851867320
571,7,1298,3,,851868471
572,7,1302,4,,851868471
573,7,1307,3,,851867401
574,7,1353,3,,851866935
575,7,1371,3,,851869160
576,7,1372,3,,851869102
577,7,1373,2,,851869230
578,7,1374,4,,851869035
579,7,1375,3,,851869140
580,7,1376,3,,851869062
581,7,1394,3,,851867688
582,7,1405,5,,851866978
583,7,1408,1,,851869140
584,8,32,5,,1154465405
585,8,45,2.5,,1154389572
586,8,47,5,,1154464836
587,8,50,5,,1154400173
588,8,110,4,,1154473268
589,8,260,3.5,,1154464829
590,8,282,2,,1154389420
591,8,296,4,,1154465380
592,8,318,5,,1154464714
593,8,356,4,,1154400390
594,8,457,4.5,,1154400475
595,8,520,3.5,,1154389356
596,8,524,2,,1154400357
597,8,527,5,,1154400170
598,8,543,5,,1154389386
599,8,589,4,,1154464853
600,8,593,4.5,,1154464833
601,8,628,4,,1154400284
602,8,805,3.5,,1154389432
603,8,858,5,,1154400181
604,8,1196,3.5,,1154464841
605,8,1197,4,,1154464887
606,8,1198,4,,1154464730
607,8,1210,4,,1154464769
608,8,1219,4,,1154465573
609,8,1225,4,,1154465394
610,8,1258,4,,1154465555
611,8,1259,4,,1154464811
612,8,1265,3,,1154465230
613,8,1270,4,,1154464747
614,8,1291,4,,1154464720
615,8,1302,3.5,,1154400465
616,8,1358,0.5,,1154474527
617,8,1387,4,,1154465285
618,8,1393,3,,1154400324
619,8,1500,4,,1154465235
620,8,1552,3,,1154389408
621,8,1617,3.5,,1154464990
622,8,1625,5,,1154389385
623,8,1674,4,,1154389491
624,8,1704,4,,1154473252
625,8,1754,3,,1154400308
626,8,1777,5,,1154400458
627,8,1876,3.5,,1154389528
628,8,1961,5,,1154473322
629,8,2028,4,,1154473259
630,8,2100,3,,1154389460
631,8,2139,3,,1154465222
632,8,2194,4.5,,1154464735
633,8,2302,4.5,,1154400414
634,8,2324,4,,1154464850
635,8,2329,5,,1154473217
636,8,2353,3.5,,1154389340
637,8,2423,3.5,,1154400351
638,8,2502,5,,1154464889
639,8,2571,5,,1154464738
640,8,2716,3.5,,1154464944
641,8,2762,4.5,,1154464717
642,8,2770,2.5,,1154389541
643,8,2791,4.5,,1154465558
644,8,2797,3.5,,1154400340
645,8,2804,3.5,,1154473419
646,8,2841,3,,1154400360
647,8,2858,4.5,,1154464950
648,8,2918,5,,1154473364
649,8,2959,4,,1154464901
650,8,3147,4.5,,1154400266
651,8,3578,5,,1154400441
652,8,3916,3.5,,1154400198
653,8,3948,4,,1154389482
654,8,3996,4,,1154465526
655,8,4011,4.5,,1154464873
656,8,4019,3.5,,1154400245
657,8,4034,4.5,,1154465279
658,8,4226,5,,1154464905
659,8,4262,4,,1154464915
660,8,4448,2.5,,1154400334
661,8,4886,3.5,,1154464808
662,8,4896,3.5,,1154400398
663,8,4963,4.5,,1154400383
664,8,4973,4,,1154465373
665,8,4993,3.5,,1154464819
666,8,4995,3.5,,1154389449
667,8,5064,5,,1154400236
668,8,5378,3.5,,1154389552
669,8,5445,4.5,,1154400449
670,8,5464,4,,1154464756
671,8,5630,4,,1154400407
672,8,5650,4,,1154465399
673,8,5669,3,,1154465385
674,8,5952,4,,1154464762
675,8,5989,3.5,,1154400444
676,8,6377,4,,1154389474
677,8,6378,3,,1154400191
678,8,6870,4,,1154464895
679,8,6874,5,,1154465296
680,8,6879,3,,1154400253
681,8,7143,3.5,,1154400294
682,8,7153,4,,1154464753
683,8,7361,4,,1154465367
684,8,7438,4,,1154464994
685,8,8533,2.5,,1154400471
686,8,8784,4.5,,1154464868
687,8,8873,4,,1154465499
688,8,8874,3,,1154465548
689,8,32587,3.5,,1154465243
690,8,33166,4.5,,1154473310
691,8,33493,4.5,,1154400263
692,8,33794,4.5,,1154464726
693,8,34162,3.5,,1154400423
694,8,40583,3.5,,1154473088
695,8,40819,3.5,,1154473264
696,8,42007,2,,1154473042
697,8,43556,3.5,,1154473022
698,8,43871,3,,1154473014
699,8,44004,3,,1154473017
700,9,1,4,,938629179
701,9,17,4,,938628337
702,9,26,3,,938628655
703,9,36,5,,938629110
704,9,47,3,,938628897
705,9,318,4,,938628966
706,9,497,4,,938628777
707,9,515,4,,938628577
708,9,527,5,,938628843
709,9,534,5,,938628337
710,9,593,4,,938628843
711,9,608,5,,938628843
712,9,733,2,,938628337
713,9,1059,5,,938629250
714,9,1177,3,,938629470
715,9,1357,4,,938628655
716,9,1358,4,,938628450
717,9,1411,3,,938628655
718,9,1541,2,,938628777
719,9,1584,4,,938629341
720,9,1680,4,,938629054
721,9,1682,5,,938628690
722,9,1704,4,,938628966
723,9,1721,3,,938629470
724,9,1784,5,,938628966
725,9,2028,4,,938629341
726,9,2125,4,,938629522
727,9,2140,4,,938629747
728,9,2249,4,,938629053
729,9,2268,3,,938629053
730,9,2273,3,,938628777
731,9,2278,4,,938628897
732,9,2291,4,,938629341
733,9,2294,2,,938629250
734,9,2302,4,,938628843
735,9,2391,4,,939122916
736,9,2396,4,,938628577
737,9,2427,2,,938629681
738,9,2490,3,,938629681
739,9,2501,4,,938628966
740,9,2539,2,,938629341
741,9,2571,5,,938628450
742,9,2628,3,,938628843
743,9,2762,4,,938627748
744,9,2857,4,,938629681
745,10,50,5,,942766420
746,10,152,4,,942766793
747,10,318,4,,942766515
748,10,344,3,,942766603
749,10,345,4,,942766603
750,10,592,3,,942767328
751,10,735,4,,942766974
752,10,1036,3,,942767258
753,10,1089,3,,942766420
754,10,1101,2,,942767328
755,10,1127,4,,942767328
756,10,1196,4,,942767258
757,10,1197,4,,942767258
758,10,1198,4,,942767258
759,10,1200,4,,942767258
760,10,1210,4,,942767258
761,10,1220,3,,942767328
762,10,1240,4,,942767258
763,10,1291,4,,942767258
764,10,1358,5,,942766420
765,10,1423,4,,942766420
766,10,1459,3,,942766725
767,10,1499,3,,942766845
768,10,1611,5,,942767029
769,10,1690,3,,942766679
770,10,1704,4,,942766472
771,10,1719,5,,942766472
772,10,1887,2,,942766845
773,10,1923,5,,942766515
774,10,2108,3,,942766472
775,10,2344,5,,942766991
776,10,2406,4,,942767328
777,10,2410,2,,942767328
778,10,2539,4,,942766845
779,10,2571,5,,942766515
780,10,2826,5,,942766109
781,10,2827,3,,942766251
782,10,2840,3,,942766213
783,10,2841,4,,942766029
784,10,2881,3,,942766164
785,10,2890,4,,942765978
786,10,2907,2,,942766213
787,10,2926,5,,942767121
788,10,2995,2,,942766251
789,10,3005,3,,942766059
790,10,3019,4,,942767571
791,11,50,5,,1391658537
792,11,70,1,,1391656827
793,11,126,4,,1391657561
794,11,169,3,,1391657297
795,11,296,5,,1391658423
796,11,778,4.5,,1391658505
797,11,785,3.5,,1391656845
798,11,923,5,,1391658556
799,11,1027,4.5,,1391658634
800,11,1201,5,,1391658440
801,11,1408,5,,1391658667
802,11,1918,3,,1391657062
803,11,2042,3.5,,1391657376
804,11,2596,4.5,,1391657543
805,11,2762,3,,1391658583
806,11,3424,3,,1391657112
807,11,5669,3,,1391658601
808,11,6598,5,,1391657861
809,11,26614,5,,1391658574
810,11,48516,5,,1391658450
811,11,51084,4,,1391657605
812,11,58295,4.5,,1391657459
813,11,71211,3.5,,1391657720
814,11,77455,4.5,,1391658141
815,11,79132,4,,1391658115
816,11,80489,4.5,,1391658399
817,11,80906,3,,1391658137
818,11,81158,4,,1391658210
819,11,81562,3.5,,1391658218
820,11,88129,4,,1391658385
821,11,91500,4.5,,1391658311
822,11,91529,4.5,,1391658125
823,11,91548,4,,1391658270
824,11,96079,4,,1391658186
825,11,96861,4,,1391657924
826,11,97938,4,,1391657610
827,11,104841,5,,1391658157
828,11,106487,5,,1391657798
829,12,253,3,,968045587
830,12,529,1,,968045407
831,12,538,3,,968045438
832,12,608,2,,968045353
833,12,673,1,,968045732
834,12,736,4,,968045680
835,12,737,3,,968045764
836,12,1028,1,,968045500
837,12,1032,2,,968045561
838,12,1077,3,,968045500
839,12,1197,1,,955407153
840,12,1215,5,,968045353
841,12,1220,5,,955407153
842,12,1230,2,,968045354
843,12,1235,5,,968045354
844,12,1295,1,,955407153
845,12,1374,1,,968045475
846,12,1387,4,,968045475
847,12,1639,2,,968045438
848,12,1732,3,,968045529
849,12,2259,2,,955407153
850,12,2355,2,,968045475
851,12,2460,4,,968045680
852,12,2529,1,,968045475
853,12,2668,2,,968045764
854,12,2959,4,,968045407
855,12,3146,2,,968045732
856,12,3148,1,,968045379
857,12,3176,3,,968045649
858,12,3179,2,,968045354
859,12,3298,4,,968045529
860,12,3324,1,,968045732
861,12,3408,4,,968045379
862,12,3474,4,,955407153
863,12,3770,3,,968045619
864,12,3773,2,,968045680
865,12,3780,2,,968045619
866,12,3791,1,,968045232
867,12,3793,5,,968045232
868,12,3794,3,,968045232
869,12,3798,4,,968045232
870,12,3799,1,,968045198
871,12,3801,3,,968045198
872,12,3809,3,,968045172
873,12,3825,5,,968045142
874,12,3827,2,,968045142
875,12,3829,2,,968045106
876,12,3831,4,,968045106
877,12,3841,2,,968045074
878,12,3844,1,,968045074
879,12,3861,3,,968045015
880,12,3863,5,,968045015
881,12,3864,3,,968045015
882,12,3865,5,,968045015
883,12,3869,2,,968044981
884,12,3871,2,,968044981
885,12,3873,3,,968044981
886,12,3879,5,,968044949
887,12,3885,3,,968044949
888,12,3886,2,,968044949
889,12,6184,4,,968045173
890,13,1,5,,1331380058
891,13,47,2.5,,1331380914
892,13,110,4,,1331380038
893,13,277,4,,1331379348
894,13,296,3.5,,1331380895
895,13,318,4.5,,1331380029
896,13,356,5,,1331380018
897,13,362,4.5,,1331379479
898,13,480,3,,1331380025
899,13,524,3.5,,1331379485
900,13,527,4,,1331380901
901,13,531,4,,1331379483
902,13,587,3,,1331380851
903,13,590,4,,1331380062
904,13,914,4,,1331379366
905,13,919,3.5,,1331380871
906,13,1027,3,,1331379520
907,13,1259,4,,1331380814
908,13,1265,2.5,,1331380845
909,13,1918,3,,1331379386
910,13,1961,4,,1331380745
911,13,2355,4,,1331380741
912,13,2571,3,,1331380888
913,13,2572,3.5,,1331379777
914,13,2761,4,,1331379470
915,13,2762,3,,1331380765
916,13,2804,3,,1331380731
917,13,2908,3,,1331379494
918,13,2918,3,,1331380761
919,13,3114,3,,1331380738
920,13,3147,4,,1331380752
921,13,3255,3.5,,1331379342
922,13,3396,3.5,,1331379599
923,13,3624,3,,1331379574
924,13,4306,4,,1331380721
925,13,4310,4.5,,1331379506
926,13,4321,2.5,,1331379589
927,13,4718,3.5,,1331379530
928,13,4878,4.5,,1331380145
929,13,4886,3.5,,1331380834
930,13,4993,4.5,,1331380883
931,13,5989,4,,1331380785
932,13,6377,4.5,,1331380734
933,13,7361,4,,1331380159
934,13,7502,4.5,,1331380306
935,13,54286,3.5,,1331380782
936,13,58559,4.5,,1331380873
937,13,64614,4.5,,1331380830
938,13,69757,4,,1331379748
939,13,78499,4,,1331380725
940,13,81834,4.5,,1331380387
941,13,88125,4.5,,1331380390
942,13,93363,3,,1331379985
943,14,594,1,,976243997
944,14,1196,4,,976243997
945,14,1721,3,,976243912
946,14,2038,3,,976244179
947,14,2355,2,,976244179
948,14,2394,3,,976244471
949,14,2628,3,,976243933
950,14,2683,2,,976244131
951,14,2716,3,,976244313
952,14,2720,2,,976244367
953,14,2724,3,,976244524
954,14,2861,2,,976244287
955,14,3114,4,,976244591
956,14,3157,2,,976244564
957,14,3175,5,,976244313
958,14,3354,3,,976243997
959,14,3623,3,,976244423
960,14,3751,4,,976244205
961,14,3986,3,,976244107
962,14,3988,4,,976244343
963,15,1,2,,997938310
